customer_id,full_name,email,phone,city,state,country,segment,kyc_status,join_date,credit_score
1222,Seema Mittal,seema.mittal1222@email.com,9819896690,Meerut,Uttar Pradesh,India,SME,Pending,2012-02-05,765
1223,Sekhar Subramaniam,sekhar.subramaniam1223@email.com,9922653967,Lucknow,Uttar Pradesh,India,Retail,Verified,2014-10-21,674
1224,Srinivas Gupta,srinivas.gupta1224@email.com,9645127678,Kolkata,West Bengal,India,SME,Verified,2016-08-20,625
1225,Aman Venkatesh,aman.venkatesh1225@email.com,9240712839,Jodhpur,Rajasthan,India,Corporate,Verified,2017-07-21,858
1226,Yogesh Mukherjee,yogesh.mukherjee1226@email.com,9146914391,Hyderabad,Telangana,India,Retail,Verified,2013-09-18,724
1227,Murali Ghosh,murali.ghosh1227@email.com,9907873857,Nashik,Maharashtra,India,Corporate,Pending,2023-09-11,772
1228,Nidhi Agarwal,nidhi.agarwal1228@email.com,9494966219,Indore,Madhya Pradesh,India,Retail,Verified,2020-07-09,599
1229,Sachin Sundaram,sachin.sundaram1229@email.com,9666355637,Indore,Madhya Pradesh,India,Retail,Verified,2018-07-26,757
1230,Indira Iyer,indira.iyer1230@email.com,9788460744,Jodhpur,Rajasthan,India,Retail,Verified,2015-08-11,526
1231,Mamta Kapoor,mamta.kapoor1231@email.com,9406084084,Lucknow,Uttar Pradesh,India,HNI,Verified,2021-07-28,751
1232,Amit Rajput,amit.rajput1232@email.com,9198476695,Pune,Maharashtra,India,Retail,Pending,2013-04-22,723
1233,Vinod Bansal,vinod.bansal1233@email.com,9525689202,Indore,Madhya Pradesh,India,SME,Pending,2019-04-22,613
1234,Gopal Ghosh,gopal.ghosh1234@email.com,9442185272,Kolkata,West Bengal,India,Retail,Verified,2015-01-14,514
1235,Ananya Deshpande,ananya.deshpande1235@email.com,9847401602,Surat,Gujarat,India,Corporate,Verified,2016-06-08,820
1236,Divya Rajput,divya.rajput1236@email.com,9374796224,Faridabad,Haryana,India,Retail,Verified,2011-10-12,509
1237,Swati Mittal,swati.mittal1237@email.com,9219385981,Hyderabad,Telangana,India,HNI,Verified,2021-11-02,828
1238,Sonal Pandey,sonal.pandey1238@email.com,9167438668,Kolkata,West Bengal,India,Retail,Verified,2019-06-02,734
1239,Rajesh Mittal,rajesh.mittal1239@email.com,9359779090,Guwahati,Assam,India,Retail,Verified,2021-07-23,794
1240,Ananya Chandran,ananya.chandran1240@email.com,9547286055,Coimbatore,Tamil Nadu,India,Retail,Verified,2015-05-25,792
1241,Lakshmi Jha,lakshmi.jha1241@email.com,9684203557,Nashik,Maharashtra,India,Retail,Rejected,2011-07-09,769
1242,Gopal Agarwal,gopal.agarwal1242@email.com,9782546314,Visakhapatnam,Andhra Pradesh,India,HNI,Verified,2020-07-18,731
1243,Nalini Ghosh,nalini.ghosh1243@email.com,9358906986,Jaipur,Rajasthan,India,Corporate,Verified,2011-07-08,788
1244,Ritu Jha,ritu.jha1244@email.com,9147605080,Agra,Uttar Pradesh,India,Retail,Verified,2017-06-16,568
1245,Veena Venkatesh,veena.venkatesh1245@email.com,9613818935,Surat,Gujarat,India,SME,Verified,2020-06-03,778
1246,Nitin Rao,nitin.rao1246@email.com,9415081566,Amritsar,Punjab,India,Retail,Verified,2020-04-07,518
1247,Geeta Desai,geeta.desai1247@email.com,9527589822,Amritsar,Punjab,India,Retail,Verified,2016-12-15,763
1248,Sarita Menon,sarita.menon1248@email.com,9938422254,Jaipur,Rajasthan,India,Retail,Verified,2016-06-01,682
1249,Meera Kapoor,meera.kapoor1249@email.com,9529520110,Agra,Uttar Pradesh,India,Retail,Verified,2018-04-03,723
1250,Nidhi Roy,nidhi.roy1250@email.com,9843102880,Guwahati,Assam,India,SME,Verified,2014-03-11,727
1251,Shanti Ghosh,shanti.ghosh1251@email.com,9184747224,Thiruvananthapuram,Kerala,India,Corporate,Verified,2011-11-08,808
1252,Savitha Rajendran,savitha.rajendran1252@email.com,9452101316,Jodhpur,Rajasthan,India,Retail,Verified,2012-04-20,540
1253,Vivek Pandey,vivek.pandey1253@email.com,9477470703,Coimbatore,Tamil Nadu,India,Retail,Verified,2013-09-27,727
1254,Rohini Desai,rohini.desai1254@email.com,9786624943,Meerut,Uttar Pradesh,India,SME,Verified,2019-10-04,670
1255,Arjun Nair,arjun.nair1255@email.com,9253308283,Nashik,Maharashtra,India,HNI,Verified,2013-08-03,727
1256,Preeti Misra,preeti.misra1256@email.com,9488856231,Amritsar,Punjab,India,Retail,Verified,2015-04-18,687
1257,Nalini Sundaram,nalini.sundaram1257@email.com,9576676179,Delhi,Delhi,India,HNI,Verified,2018-04-27,815
1258,Pallavi Nair,pallavi.nair1258@email.com,9368018471,Vadodara,Gujarat,India,Retail,Verified,2017-01-19,642
1259,Rajesh Mehta,rajesh.mehta1259@email.com,9381080560,Meerut,Uttar Pradesh,India,Retail,Verified,2022-08-07,560
1260,Sonal Mishra,sonal.mishra1260@email.com,9314939857,Faridabad,Haryana,India,Retail,Rejected,2016-05-28,751
1261,Nisha Kumar,nisha.kumar1261@email.com,9970281936,Ranchi,Jharkhand,India,Retail,Verified,2019-12-26,544
1262,Reena Khanna,reena.khanna1262@email.com,9411774120,Surat,Gujarat,India,Corporate,Verified,2022-05-03,838
1263,Manoj Shukla,manoj.shukla1263@email.com,9340777602,Faridabad,Haryana,India,SME,Verified,2018-02-09,730
1264,Nisha Gupta,nisha.gupta1264@email.com,9694875990,Amritsar,Punjab,India,Retail,Verified,2010-08-04,684
1265,Jyoti Ghosh,jyoti.ghosh1265@email.com,9170596494,Indore,Madhya Pradesh,India,SME,Verified,2023-09-23,622
1266,Ananya Dwivedi,ananya.dwivedi1266@email.com,9234568604,Bhopal,Madhya Pradesh,India,HNI,Verified,2022-11-23,738
1267,Mohan Deshpande,mohan.deshpande1267@email.com,9990189659,Bangalore,Karnataka,India,Retail,Verified,2017-09-23,565
1268,Sonal Balaji,sonal.balaji1268@email.com,9639945876,Agra,Uttar Pradesh,India,HNI,Verified,2012-11-23,830
1269,Arjun Mittal,arjun.mittal1269@email.com,9861639583,Chennai,Tamil Nadu,India,HNI,Verified,2013-08-19,802
1270,Vinod Das,vinod.das1270@email.com,9781887358,Visakhapatnam,Andhra Pradesh,India,SME,Verified,2015-08-15,650
1271,Girish Tiwari,girish.tiwari1271@email.com,9788255012,Hyderabad,Telangana,India,HNI,Verified,2012-02-05,848
1272,Usha Natarajan,usha.natarajan1272@email.com,9705180256,Vadodara,Gujarat,India,Retail,Verified,2023-07-29,672
1273,Vikram Bansal,vikram.bansal1273@email.com,9799145494,Ranchi,Jharkhand,India,Retail,Verified,2022-12-08,635
1274,Ashok Thakur,ashok.thakur1274@email.com,9411032572,Vadodara,Gujarat,India,Retail,Verified,2021-03-03,779
1275,Pawan Sinha,pawan.sinha1275@email.com,9586989309,Bhopal,Madhya Pradesh,India,Retail,Verified,2019-02-09,652
1276,Ravi Tripathi,ravi.tripathi1276@email.com,9465278987,Delhi,Delhi,India,Retail,Verified,2020-06-01,604
1277,Preeti Chandran,preeti.chandran1277@email.com,9240409084,Surat,Gujarat,India,SME,Verified,2017-09-30,702
1278,Pallavi Ghosh,pallavi.ghosh1278@email.com,9387195524,Visakhapatnam,Andhra Pradesh,India,HNI,Verified,2020-06-18,751
1279,Rohini Shah,rohini.shah1279@email.com,9366578178,Hyderabad,Telangana,India,Retail,Verified,2018-08-13,714
1280,Manoj Bansal,manoj.bansal1280@email.com,9271092615,Surat,Gujarat,India,SME,Verified,2014-04-05,795
1281,Shanti Subramaniam,shanti.subramaniam1281@email.com,9522240582,Indore,Madhya Pradesh,India,Retail,Verified,2010-07-09,546
1282,Gopal Dutta,gopal.dutta1282@email.com,9631388604,Kolkata,West Bengal,India,Retail,Verified,2011-02-19,644
1283,Yogesh Malhotra,yogesh.malhotra1283@email.com,9215424112,Jodhpur,Rajasthan,India,Corporate,Verified,2022-01-14,702
1284,Savitha Kumar,savitha.kumar1284@email.com,9148578655,Guwahati,Assam,India,Retail,Verified,2019-01-17,687
1285,Vani Patel,vani.patel1285@email.com,9514838889,Vadodara,Gujarat,India,HNI,Verified,2016-06-22,738
1286,Gopal Roy,gopal.roy1286@email.com,9756102581,Chandigarh,Punjab,India,HNI,Verified,2023-12-24,894
1287,Suresh Banerjee,suresh.banerjee1287@email.com,9313736772,Lucknow,Uttar Pradesh,India,Corporate,Verified,2018-03-15,736
1288,Vani Subramaniam,vani.subramaniam1288@email.com,9657629251,Delhi,Delhi,India,Retail,Verified,2017-06-21,742
1289,Prasad Chandran,prasad.chandran1289@email.com,9274485243,Ludhiana,Punjab,India,SME,Verified,2023-10-02,681
1290,Krishnan Anand,krishnan.anand1290@email.com,9671595541,Meerut,Uttar Pradesh,India,SME,Verified,2021-05-18,730
1291,Hemant Sinha,hemant.sinha1291@email.com,9726745401,Bhopal,Madhya Pradesh,India,SME,Verified,2012-06-16,706
1292,Geetha Agarwal,geetha.agarwal1292@email.com,9609587361,Guwahati,Assam,India,Corporate,Verified,2010-08-07,852
1293,Shobha Deshpande,shobha.deshpande1293@email.com,9155142186,Amritsar,Punjab,India,SME,Verified,2015-02-08,784
1294,Usha Rajan,usha.rajan1294@email.com,9982252092,Agra,Uttar Pradesh,India,Corporate,Verified,2018-07-12,737
1295,Sunita Sundaram,sunita.sundaram1295@email.com,9262598077,Faridabad,Haryana,India,Retail,Verified,2017-01-13,714
1296,Murali Tripathi,murali.tripathi1296@email.com,9857820386,Ahmedabad,Gujarat,India,Retail,Verified,2020-07-30,531
1297,Divya Rajan,divya.rajan1297@email.com,9504612520,Ahmedabad,Gujarat,India,HNI,Rejected,2020-09-23,854
1298,Mohan Rao,mohan.rao1298@email.com,9928917719,Indore,Madhya Pradesh,India,SME,Verified,2017-12-12,773
1299,Varun Misra,varun.misra1299@email.com,9364697908,Agra,Uttar Pradesh,India,SME,Verified,2020-11-10,649
1300,Radha Balaji,radha.balaji1300@email.com,9856881618,Coimbatore,Tamil Nadu,India,Retail,Rejected,2016-09-04,647
1301,Ashok Tripathi,ashok.tripathi1301@email.com,9409011489,Faridabad,Haryana,India,Retail,Verified,2022-07-28,640
1302,Nisha Sundaram,nisha.sundaram1302@email.com,9930071496,Nashik,Maharashtra,India,HNI,Pending,2018-11-07,808
1303,Sanjay Pandey,sanjay.pandey1303@email.com,9804344630,Delhi,Delhi,India,Retail,Verified,2017-10-08,726
1304,Dinesh Chauhan,dinesh.chauhan1304@email.com,9847508242,Bhopal,Madhya Pradesh,India,Retail,Verified,2016-01-31,787
1305,Harish Kumar,harish.kumar1305@email.com,9819228743,Chennai,Tamil Nadu,India,HNI,Verified,2015-06-10,732
1306,Padma Verma,padma.verma1306@email.com,9207959268,Agra,Uttar Pradesh,India,Retail,Verified,2017-05-29,741
1307,Reena Thakur,reena.thakur1307@email.com,9801038300,Hyderabad,Telangana,India,Retail,Verified,2013-07-17,708
1308,Ajay Menon,ajay.menon1308@email.com,9793527609,Agra,Uttar Pradesh,India,Retail,Pending,2017-03-16,646
1309,Arjun Bhatia,arjun.bhatia1309@email.com,9287974375,Chandigarh,Punjab,India,Retail,Verified,2022-01-01,519
1310,Indira Malhotra,indira.malhotra1310@email.com,9300050585,Jodhpur,Rajasthan,India,Retail,Pending,2018-11-27,753
1311,Nidhi Kapoor,nidhi.kapoor1311@email.com,9747233283,Thiruvananthapuram,Kerala,India,Retail,Verified,2016-09-10,790
1312,Kavitha Chopra,kavitha.chopra1312@email.com,9630334421,Surat,Gujarat,India,Retail,Rejected,2022-03-09,768
1313,Divya Khanna,divya.khanna1313@email.com,9274476883,Visakhapatnam,Andhra Pradesh,India,Retail,Verified,2012-07-11,669
1314,Ritu Dutta,ritu.dutta1314@email.com,9709650444,Agra,Uttar Pradesh,India,Retail,Verified,2017-07-24,651
1315,Sachin Rajput,sachin.rajput1315@email.com,9653278397,Ahmedabad,Gujarat,India,Retail,Pending,2019-02-04,718
1316,Kamala Joshi,kamala.joshi1316@email.com,9447464644,Kanpur,Uttar Pradesh,India,Corporate,Verified,2013-02-25,822
1317,Asha Sharma,asha.sharma1317@email.com,9424211872,Jaipur,Rajasthan,India,Retail,Verified,2015-12-28,668
1318,Bhushan Dwivedi,bhushan.dwivedi1318@email.com,9817029885,Vadodara,Gujarat,India,Retail,Verified,2015-04-20,531
1319,Nisha Dutta,nisha.dutta1319@email.com,9785811060,Coimbatore,Tamil Nadu,India,Retail,Verified,2016-12-22,560
1320,Suma Ghosh,suma.ghosh1320@email.com,9588529624,Ludhiana,Punjab,India,Retail,Pending,2020-09-22,578
1321,Nidhi Rajendran,nidhi.rajendran1321@email.com,9961135562,Lucknow,Uttar Pradesh,India,Retail,Verified,2020-07-24,775
1322,Smita Bansal,smita.bansal1322@email.com,9664258474,Ahmedabad,Gujarat,India,Corporate,Verified,2023-05-13,720
1323,Rohini Rajan,rohini.rajan1323@email.com,9989889367,Faridabad,Haryana,India,Retail,Pending,2012-07-08,531
1324,Girish Arora,girish.arora1324@email.com,9658712474,Visakhapatnam,Andhra Pradesh,India,Retail,Verified,2013-09-09,667
1325,Venkat Singh,venkat.singh1325@email.com,9578333394,Nashik,Maharashtra,India,Retail,Verified,2012-01-15,761
1326,Arjun Dutta,arjun.dutta1326@email.com,9596474925,Hyderabad,Telangana,India,HNI,Verified,2011-04-18,863
1327,Sachin Goel,sachin.goel1327@email.com,9720956992,Coimbatore,Tamil Nadu,India,Corporate,Verified,2010-01-25,755
1328,Ravi Desai,ravi.desai1328@email.com,9606882594,Nagpur,Maharashtra,India,Retail,Verified,2011-05-09,535
1329,Sunita Pandey,sunita.pandey1329@email.com,9510684364,Nagpur,Maharashtra,India,Retail,Verified,2019-06-06,691
1330,Rohini Kapoor,rohini.kapoor1330@email.com,9801726890,Thiruvananthapuram,Kerala,India,SME,Verified,2022-02-04,634
1331,Anil Singh,anil.singh1331@email.com,9339111798,Pune,Maharashtra,India,SME,Verified,2012-11-09,786
1332,Priya Rajput,priya.rajput1332@email.com,9671159367,Mumbai,Maharashtra,India,SME,Verified,2022-03-19,708
1333,Santosh Bansal,santosh.bansal1333@email.com,9878488534,Kolkata,West Bengal,India,Retail,Verified,2016-03-08,596
1334,Pallavi Singh,pallavi.singh1334@email.com,9321278458,Delhi,Delhi,India,SME,Verified,2010-05-09,661
1335,Deepa Reddy,deepa.reddy1335@email.com,9895149930,Ludhiana,Punjab,India,Retail,Verified,2011-02-03,625
1336,Vikram Banerjee,vikram.banerjee1336@email.com,9641054044,Indore,Madhya Pradesh,India,Retail,Verified,2011-04-08,571
1337,Suma Verma,suma.verma1337@email.com,9929506584,Jodhpur,Rajasthan,India,SME,Verified,2022-12-14,753
1338,Sachin Bansal,sachin.bansal1338@email.com,9544056890,Surat,Gujarat,India,Retail,Pending,2021-09-10,613
1339,Naresh Tiwari,naresh.tiwari1339@email.com,9828802398,Delhi,Delhi,India,HNI,Verified,2013-12-05,880
1340,Sekhar Balaji,sekhar.balaji1340@email.com,9442238518,Bhopal,Madhya Pradesh,India,Retail,Verified,2018-07-20,768
1341,Seema Chatterjee,seema.chatterjee1341@email.com,9358737619,Nagpur,Maharashtra,India,Retail,Verified,2022-01-24,742
1342,Vinod Sinha,vinod.sinha1342@email.com,9543109075,Ranchi,Jharkhand,India,Corporate,Verified,2011-04-18,843
1343,Indira Balaji,indira.balaji1343@email.com,9794395127,Visakhapatnam,Andhra Pradesh,India,Retail,Verified,2014-07-24,669
1344,Amit Chopra,amit.chopra1344@email.com,9388258432,Indore,Madhya Pradesh,India,SME,Verified,2014-04-10,613
1345,Santosh Misra,santosh.misra1345@email.com,9877716824,Ludhiana,Punjab,India,HNI,Pending,2014-03-22,870
1346,Smita Balaji,smita.balaji1346@email.com,9116464447,Ahmedabad,Gujarat,India,Retail,Pending,2017-06-20,655
1347,Swati Chopra,swati.chopra1347@email.com,9846923032,Ahmedabad,Gujarat,India,SME,Verified,2020-09-28,662
1348,Preeti Shukla,preeti.shukla1348@email.com,9508732434,Ahmedabad,Gujarat,India,Retail,Verified,2017-03-19,644
1349,Kalpana Venkatesh,kalpana.venkatesh1349@email.com,9600368062,Agra,Uttar Pradesh,India,Retail,Verified,2021-07-02,754
1350,Suresh Goel,suresh.goel1350@email.com,9435997460,Meerut,Uttar Pradesh,India,Retail,Verified,2014-07-23,689
1351,Murali Desai,murali.desai1351@email.com,9694113766,Vadodara,Gujarat,India,SME,Verified,2010-05-13,666
1352,Bhushan Natarajan,bhushan.natarajan1352@email.com,9507849850,Meerut,Uttar Pradesh,India,Retail,Verified,2017-05-26,617
1353,Hemant Mittal,hemant.mittal1353@email.com,9919652226,Kolkata,West Bengal,India,Retail,Verified,2017-07-28,631
1354,Srinivas Dwivedi,srinivas.dwivedi1354@email.com,9250279322,Agra,Uttar Pradesh,India,Corporate,Verified,2017-11-25,743
1355,Varun Venkatesh,varun.venkatesh1355@email.com,9136317983,Bhopal,Madhya Pradesh,India,Retail,Pending,2011-04-27,768
1356,Ravi Bansal,ravi.bansal1356@email.com,9172980019,Nashik,Maharashtra,India,Retail,Verified,2013-01-31,618
1357,Rohit Chandran,rohit.chandran1357@email.com,9807901168,Mumbai,Maharashtra,India,Retail,Verified,2011-05-11,747
1358,Priya Venkatesh,priya.venkatesh1358@email.com,9407829477,Patna,Bihar,India,Retail,Verified,2016-02-29,774
1359,Anita Subramaniam,anita.subramaniam1359@email.com,9203416251,Jodhpur,Rajasthan,India,Corporate,Verified,2014-01-08,727
1360,Padma Chandran,padma.chandran1360@email.com,9953556386,Kolkata,West Bengal,India,Retail,Verified,2017-12-13,636
1361,Krishnan Joshi,krishnan.joshi1361@email.com,9342512383,Lucknow,Uttar Pradesh,India,SME,Verified,2015-06-16,778
1362,Naresh Misra,naresh.misra1362@email.com,9535164258,Jodhpur,Rajasthan,India,SME,Verified,2010-09-17,623
1363,Santosh Mukherjee,santosh.mukherjee1363@email.com,9636718857,Patna,Bihar,India,Retail,Verified,2013-11-04,542
1364,Savitha Deshpande,savitha.deshpande1364@email.com,9145689604,Amritsar,Punjab,India,Retail,Rejected,2012-02-21,770
1365,Sneha Pillai,sneha.pillai1365@email.com,9149995533,Guwahati,Assam,India,SME,Pending,2020-08-31,669
1366,Ravi Misra,ravi.misra1366@email.com,9437675369,Thiruvananthapuram,Kerala,India,Retail,Verified,2010-09-27,591
1367,Anita Pillai,anita.pillai1367@email.com,9421346113,Vadodara,Gujarat,India,Retail,Verified,2018-12-07,539
1368,Manoj Sundaram,manoj.sundaram1368@email.com,9512151733,Kolkata,West Bengal,India,HNI,Verified,2022-02-15,804
1369,Shiv Chauhan,shiv.chauhan1369@email.com,9900427880,Hyderabad,Telangana,India,Corporate,Verified,2011-10-05,828
1370,Anil Patel,anil.patel1370@email.com,9930598266,Chennai,Tamil Nadu,India,Retail,Verified,2017-08-22,703
1371,Kamala Mehta,kamala.mehta1371@email.com,9482049366,Agra,Uttar Pradesh,India,Retail,Rejected,2021-01-02,616
1372,Girish Mukherjee,girish.mukherjee1372@email.com,9929108437,Nagpur,Maharashtra,India,Retail,Verified,2018-07-11,543
1373,Sudha Pandey,sudha.pandey1373@email.com,9508021882,Amritsar,Punjab,India,Retail,Verified,2016-01-05,578
1374,Ananya Agarwal,ananya.agarwal1374@email.com,9198269319,Agra,Uttar Pradesh,India,Retail,Verified,2018-02-02,554
1375,Priya Sinha,priya.sinha1375@email.com,9301210399,Indore,Madhya Pradesh,India,Retail,Verified,2012-12-21,544
1376,Savitha Roy,savitha.roy1376@email.com,9480012570,Patna,Bihar,India,HNI,Verified,2010-08-04,742
1377,Girish Joshi,girish.joshi1377@email.com,9413368711,Ludhiana,Punjab,India,HNI,Verified,2018-08-22,723
1378,Murali Mukherjee,murali.mukherjee1378@email.com,9659531734,Chandigarh,Punjab,India,Retail,Pending,2015-06-12,792
1379,Usha Misra,usha.misra1379@email.com,9256696327,Kanpur,Uttar Pradesh,India,Retail,Verified,2016-01-08,752
1380,Deepa Iyer,deepa.iyer1380@email.com,9370260533,Nagpur,Maharashtra,India,Retail,Verified,2011-09-23,684
1381,Asha Dwivedi,asha.dwivedi1381@email.com,9245480775,Agra,Uttar Pradesh,India,Retail,Verified,2020-04-08,554
1382,Naresh Sharma,naresh.sharma1382@email.com,9459420281,Kanpur,Uttar Pradesh,India,Retail,Verified,2017-05-23,725
1383,Savitha Bansal,savitha.bansal1383@email.com,9444311586,Jodhpur,Rajasthan,India,SME,Rejected,2013-01-20,676
1384,Preeti Tripathi,preeti.tripathi1384@email.com,9412940071,Ahmedabad,Gujarat,India,Retail,Verified,2018-12-07,663
1385,Tarun Tripathi,tarun.tripathi1385@email.com,9503786306,Agra,Uttar Pradesh,India,Retail,Verified,2015-06-09,666
1386,Radha Bansal,radha.bansal1386@email.com,9735898931,Amritsar,Punjab,India,Retail,Verified,2022-08-25,602
1387,Sarita Rao,sarita.rao1387@email.com,9570787423,Nashik,Maharashtra,India,Corporate,Verified,2020-05-09,753
1388,Suma Mittal,suma.mittal1388@email.com,9249442440,Faridabad,Haryana,India,Retail,Verified,2019-03-06,755
1389,Archana Sinha,archana.sinha1389@email.com,9179419456,Kolkata,West Bengal,India,Retail,Verified,2019-06-29,693
1390,Rohini Rajendran,rohini.rajendran1390@email.com,9139476288,Bhopal,Madhya Pradesh,India,HNI,Verified,2019-05-20,859
1391,Rajan Tripathi,rajan.tripathi1391@email.com,9925658123,Guwahati,Assam,India,SME,Verified,2011-11-28,627
1392,Asha Jha,asha.jha1392@email.com,9792596980,Nashik,Maharashtra,India,Retail,Verified,2010-12-29,788
1393,Sachin Deshpande,sachin.deshpande1393@email.com,9111325589,Kanpur,Uttar Pradesh,India,SME,Verified,2019-08-28,627
1394,Suresh Mishra,suresh.mishra1394@email.com,9717654311,Kolkata,West Bengal,India,HNI,Verified,2023-01-08,896
1395,Vinod Roy,vinod.roy1395@email.com,9261861139,Lucknow,Uttar Pradesh,India,Retail,Verified,2023-03-15,756
1396,Anil Mehta,anil.mehta1396@email.com,9992620629,Bhopal,Madhya Pradesh,India,Retail,Verified,2011-12-05,559
1397,Ritu Chandran,ritu.chandran1397@email.com,9618537844,Lucknow,Uttar Pradesh,India,Retail,Verified,2014-08-22,766
1398,Anil Menon,anil.menon1398@email.com,9422406106,Chennai,Tamil Nadu,India,Retail,Verified,2017-02-25,534
1399,Vikram Goel,vikram.goel1399@email.com,9895094534,Faridabad,Haryana,India,Retail,Verified,2012-06-14,584
1400,Vijay Balaji,vijay.balaji1400@email.com,9956583753,Pune,Maharashtra,India,Retail,Verified,2020-05-13,618
1401,Vani Kulkarni,vani.kulkarni1401@email.com,9891764728,Pune,Maharashtra,India,Retail,Verified,2018-11-15,514
1402,Mahesh Malhotra,mahesh.malhotra1402@email.com,9320959407,Ahmedabad,Gujarat,India,Retail,Verified,2010-02-06,609
1403,Radha Rajput,radha.rajput1403@email.com,9300746596,Faridabad,Haryana,India,SME,Verified,2012-04-13,737
1404,Rajan Chandra,rajan.chandra1404@email.com,9786237617,Ahmedabad,Gujarat,India,Retail,Verified,2020-12-23,770
1405,Mohan Rajendran,mohan.rajendran1405@email.com,9591624059,Kanpur,Uttar Pradesh,India,HNI,Verified,2017-10-21,810
1406,Sudha Rao,sudha.rao1406@email.com,9191001735,Jodhpur,Rajasthan,India,Corporate,Verified,2023-10-13,851
1407,Sachin Kumar,sachin.kumar1407@email.com,9844571822,Surat,Gujarat,India,Retail,Verified,2014-02-08,691
1408,Sanjay Subramaniam,sanjay.subramaniam1408@email.com,9299451515,Kanpur,Uttar Pradesh,India,Retail,Verified,2018-08-10,716
1409,Srinivas Kulkarni,srinivas.kulkarni1409@email.com,9279170491,Patna,Bihar,India,Corporate,Verified,2013-11-20,842
1410,Srinivas Pandey,srinivas.pandey1410@email.com,9485515372,Hyderabad,Telangana,India,Retail,Verified,2023-11-23,527
1411,Rahul Krishnan,rahul.krishnan1411@email.com,9801228319,Hyderabad,Telangana,India,Retail,Verified,2022-08-06,758
1412,Shanti Chatterjee,shanti.chatterjee1412@email.com,9279587066,Nashik,Maharashtra,India,Retail,Verified,2019-12-16,750
1413,Amit Sundaram,amit.sundaram1413@email.com,9341423782,Mumbai,Maharashtra,India,Corporate,Verified,2010-09-25,770
1414,Rakesh Pandey,rakesh.pandey1414@email.com,9648473746,Pune,Maharashtra,India,Corporate,Verified,2021-02-09,840
1415,Rajesh Sundaram,rajesh.sundaram1415@email.com,9983271755,Chennai,Tamil Nadu,India,Retail,Verified,2018-03-25,777
1416,Shiv Desai,shiv.desai1416@email.com,9890261845,Chandigarh,Punjab,India,Corporate,Verified,2019-07-15,726
1417,Manju Rajput,manju.rajput1417@email.com,9474281674,Kolkata,West Bengal,India,Retail,Rejected,2020-02-02,634
1418,Pooja Roy,pooja.roy1418@email.com,9970485411,Ranchi,Jharkhand,India,SME,Verified,2015-04-26,653
1419,Tarun Natarajan,tarun.natarajan1419@email.com,9761587312,Faridabad,Haryana,India,Retail,Verified,2019-08-09,584
1420,Divya Agarwal,divya.agarwal1420@email.com,9671532152,Ahmedabad,Gujarat,India,SME,Verified,2022-10-15,689
1421,Radha Rajendran,radha.rajendran1421@email.com,9714970148,Patna,Bihar,India,Retail,Rejected,2016-07-25,648
1422,Harish Khanna,harish.khanna1422@email.com,9905407446,Visakhapatnam,Andhra Pradesh,India,SME,Verified,2012-02-20,634
1423,Murali Bhatia,murali.bhatia1423@email.com,9242475723,Delhi,Delhi,India,SME,Pending,2012-11-05,779
1424,Asha Chandran,asha.chandran1424@email.com,9252655630,Faridabad,Haryana,India,Retail,Verified,2018-10-23,750
1425,Jyoti Kulkarni,jyoti.kulkarni1425@email.com,9953193777,Jaipur,Rajasthan,India,HNI,Verified,2011-09-11,882
1426,Aman Joshi,aman.joshi1426@email.com,9624033772,Kanpur,Uttar Pradesh,India,HNI,Verified,2018-04-12,836
1427,Kamala Natarajan,kamala.natarajan1427@email.com,9592256138,Mumbai,Maharashtra,India,SME,Verified,2012-02-03,787
1428,Archana Jha,archana.jha1428@email.com,9333893106,Faridabad,Haryana,India,Retail,Verified,2021-12-27,703
1429,Sekhar Bansal,sekhar.bansal1429@email.com,9687670209,Ahmedabad,Gujarat,India,Retail,Verified,2016-05-12,672
1430,Jyoti Kumar,jyoti.kumar1430@email.com,9206917560,Vadodara,Gujarat,India,SME,Verified,2011-02-01,611
1431,Nitin Agarwal,nitin.agarwal1431@email.com,9590182620,Jodhpur,Rajasthan,India,Retail,Verified,2013-07-18,725
1432,Priya Sen,priya.sen1432@email.com,9394226159,Ahmedabad,Gujarat,India,SME,Pending,2016-10-08,640
1433,Pooja Deshpande,pooja.deshpande1433@email.com,9525568516,Lucknow,Uttar Pradesh,India,Retail,Verified,2013-09-17,526
1434,Varun Tripathi,varun.tripathi1434@email.com,9329159242,Chandigarh,Punjab,India,Retail,Verified,2012-02-19,500
1435,Mamta Nair,mamta.nair1435@email.com,9108657116,Hyderabad,Telangana,India,HNI,Verified,2019-12-25,722
1436,Seema Bose,seema.bose1436@email.com,9176051319,Jodhpur,Rajasthan,India,Retail,Pending,2012-12-18,744
1437,Sneha Mukherjee,sneha.mukherjee1437@email.com,9421322967,Bangalore,Karnataka,India,Corporate,Verified,2017-01-10,794
1438,Divya Mukherjee,divya.mukherjee1438@email.com,9669628927,Chandigarh,Punjab,India,SME,Pending,2013-03-16,617
1439,Hemant Sharma,hemant.sharma1439@email.com,9903447550,Ludhiana,Punjab,India,Corporate,Verified,2014-10-12,860
1440,Rekha Bhatia,rekha.bhatia1440@email.com,9207873599,Nagpur,Maharashtra,India,HNI,Verified,2014-11-15,742
1441,Nisha Natarajan,nisha.natarajan1441@email.com,9366058599,Meerut,Uttar Pradesh,India,Retail,Pending,2017-01-20,571
